Dates,AAPL.O,AMGN.O,AXP,BA,CAT,CRM,CSCO.O,CVX,DIS,DOW,GS,HD,HON.O,IBM,INTC.O,JNJ,JPM,KO,MCD,MMM,MRK,MSFT.O,NKE,PG,TRV,UNH,V,VZ,WBA.O,WMT
22/09/2021,145.85,213.64,167.49,216.98,191.35,259.17,55.52,97.64,173.65,56.3,385.47,335.93,217.02,128.5937293,53.5,163.93,155.91,54.13,243.13,179.84,72.04,298.58,157.44,143.6,154.38,408.7,222.75,54.06,48.01,142.69
23/09/2021,146.83,215.05,173.36,221.1,196.62,277.86,56.69,100.06,176.25,57.43,391.86,335.91,219.7,130.5995737,54.03,164.86,161.18,54.04,244.78,181.53,73.05,299.56,159.58,144.19,156.02,408.03,228.31,54.42,48.46,142.77
24/09/2021,146.92,213.61,175.72,221.39,196.82,285.63,56.73,100.6,176,56.81,390.85,337.49,219.19,131.3254984,54.22,164.36,163.04,53.89,246.42,181.04,73.61,299.35,149.59,143.55,156.46,407.08,231.59,54.37,48.31,143.17
27/09/2021,145.37,213.11,176.77,224.16,200,279.68,56.22,102.97,178.26,59.69,399.81,341.41,217.9,132.3475238,54.66,163.17,166.98,53.61,248.11,181.79,73.36,294.17,148.04,141.66,156.29,405.27,229.6,54.47,48.8,142.25
28/09/2021,141.91,212.27,173.14,218.41,200.55,272.28,55.52,103.36,174.52,59.46,389.5,333.8,214.97,131.3063951,54,162.81,166.08,52.64,243.77,180.05,73.32,283.52,145.3,140.59,153.49,398.62,225.56,54.16,48.09,140.5
29/09/2021,142.83,214.9,171.54,225.36,197.87,270.5,55.48,103.33,172.68,58.82,384.89,336.93,214.92,132.9397255,53.49,164.02,165.95,52.96,244.28,180.88,75.09,284,146.02,142.02,154.88,400.41,226.68,54.38,48.71,140.44
30/09/2021,141.50,212.65,167.53,219.94,191.97,271.22,54.43,101.45,169.17,57.56,378.03,328.26,212.28,132.7009345,53.28,161.5,163.69,52.47,241.11,175.42,75.11,281.92,145.23,139.8,152.01,390.74,222.75,54.01,47.05,139.38
01/10/2021,142.65,213.92,173.94,226,194.33,275.26,55.14,104.33,176.01,58.58,380,329.86,215.65,136.8941045,53.86,160.47,167.13,53.02,242.93,176.68,81.4,289.1,147.06,139.58,152.42,392.43,230.46,54.3,46.8,137.05
04/10/2021,139.14,211.44,172.66,223.79,193.13,270.86,54.23,104.72,173.46,58.24,374.15,326.47,214.21,137.648684,53.47,159.22,166.95,52.99,243.08,176.04,83.1,283.11,147.14,138.79,151.38,387.01,224.73,54.5,46.69,135.73
05/10/2021,141.11,211.86,174.76,224.42,192.5,271.77,54.69,105.86,174.61,59.1,385.81,329.48,215.72,136.7317266,53.95,159.58,168.66,53.08,245.22,177.88,81.6,288.76,149.46,139.33,153.6,393.43,224.28,54.51,47.09,136.62
06/10/2021,142.00,209.98,173.4,224.99,191.86,275.27,53.94,104.93,175.48,57.16,388.05,330.36,216.86,135.977147,53.98,159.91,169.02,53.71,247.1,178.4,80.66,293.11,148.8,141.19,155.09,394.25,226.51,54.53,46.91,137.62
07/10/2021,143.29,209.12,174.29,226.48,195.75,274.58,55.02,105.68,177.71,58.51,390.62,337.48,218.37,135.4518068,54.18,161.34,170.09,53.88,248.32,177.8,81.94,294.85,151.85,142.32,157.24,404.7,230.55,53.9,47.85,139.24
08/10/2021,142.90,208.95,175.15,226.39,195.16,272.48,55.08,108.05,176.74,58.71,392.81,334.34,217.7,136.7985881,53.81,160.93,170.22,54.12,247.7,176.95,80.63,294.85,152.48,141.73,157.33,408.46,230.27,53.24,47.38,139.66
11/10/2021,142.81,206.7,173.46,226.45,192.89,273.75,54.93,107.13,173.52,58.23,385.24,336.97,215.29,136.0440085,53.44,160.25,166.64,54.23,246.58,176.28,79.93,294.23,150.28,142.32,156.23,404.99,225.11,52.18,47.42,139.53
12/10/2021,141.51,201.89,174.91,223.57,189.92,279,54.28,107.15,173.13,57.74,386.53,337.8,214.33,134.1718871,52.17,157.69,165.36,54.23,244.52,175.53,79.59,292.88,153.35,142.11,156.48,403.24,224.05,51.33,47.42,139.38
13/10/2021,140.91,203.61,168.72,221.78,188.94,284.41,54.62,107.79,172.96,56.91,386.31,338.28,215.58,134.4488846,52.26,159.2,161,54.24,242.65,177.17,78.95,296.31,156.3,142.44,156.39,403.55,222.46,51.35,47.26,138.37
14/10/2021,143.76,206.78,171.51,217.44,194.33,290.02,55.65,108.81,174.41,58.74,391.2,344.05,218.59,136.960966,53.9,160.11,163.47,54.61,244.55,180.32,78.33,302.75,157.14,144.05,156.69,420.36,225.18,51.92,50.77,139.87
15/10/2021,144.84,207.84,175.81,217.04,199.02,291.66,55.25,109.61,176.46,58.96,406.07,350.41,220.72,138.126266,54.46,161.3,166.61,54.48,242.25,181.94,78.33,304.21,158.01,144.42,155.64,428.07,230.99,52.27,48.92,140.55
18/10/2021,146.55,203.13,176.82,216.98,198.18,291.7,55.19,109.56,171.14,58.95,413.69,355.01,220.63,135.9389405,54.47,160.12,166.55,53.94,242.26,181.72,77.15,307.29,159.43,142.34,152.88,424.62,230.65,51.91,48.4,141.68
19/10/2021,148.76,206.78,177.31,215.97,201.14,292.34,55.74,111.7,171.18,59.19,412.16,357.99,221.78,135.6141847,55.21,163.87,168.57,54.15,242.77,182.31,79.49,308.23,157.82,140.66,155.39,424.38,233.52,52.35,48.01,144.69
20/10/2021,149.26,209.66,179.6,216.17,204.19,290.09,56.2,113.16,170.55,59.89,407.89,358.23,223.64,135.5377716,55.37,163.78,170.84,54.63,239.72,182.42,81.07,307.41,158.45,141.21,158.69,435.09,231.42,53.61,48.39,146
21/10/2021,149.48,208.99,177.47,214.34,202.14,289.81,55.69,111.74,171.34,59.26,407.59,364.62,224.52,122.5761961,56,163.4,169.5,54.35,241.4,182.12,81.17,310.76,162.18,139.33,160.19,442.28,230.24,53.39,49.14,146.81
22/10/2021,148.69,209.24,187.08,212.97,200.65,292.56,55.11,112.8,169.42,58.4,414.32,365.99,217.4,122.1463723,49.46,163.72,171.78,54.45,238.44,180.8,81.15,309.16,163.48,140.83,162.37,449.16,231.23,52.93,49,148.34
25/10/2021,148.64,207.63,182.31,212.87,202.21,293.92,55.14,113.85,172.01,58.71,414.75,371.26,217.54,121.917133,49.41,164.08,170.94,54.23,237.34,182.4,81.66,308.13,164.22,140.85,161.58,449.49,233.88,52.58,49.22,150.06
26/10/2021,149.32,208.68,180.95,209.81,199.64,295.11,55.81,114.1,172.04,58.71,417.61,369.2,218.32,121.4299993,48.28,165.75,171.4,54.47,236.42,182.16,82.25,310.11,163.79,142.85,160.43,454.64,231.82,53.08,48.31,148.75
27/10/2021,148.85,206.58,178.03,206.61,196.13,295.15,56.18,112.07,169.55,56,410.99,372.32,215.72,119.5578779,47.89,163.74,167.83,55.52,242.73,178.24,81.54,323.17,162.35,141.83,159.78,453.48,215.78,52.63,47.12,147.53
28/10/2021,152.57,207.17,174.61,207.85,204.09,298.38,56.24,113.12,169.68,56.57,414.82,371.57,218.48,120.1978378,48.08,162.85,170.36,56.04,245.5,179.87,86.55,324.35,164.46,142.68,161.57,455.44,209.84,52.8,47.1,148.45
29/10/2021,149.80,206.97,173.78,207.03,204.01,299.69,55.97,114.49,169.07,55.97,413.35,371.74,218.62,119.4910164,49,162.88,169.89,56.37,245.55,178.68,88.05,331.62,167.29,142.99,160.88,460.47,211.77,52.99,47.02,149.42
01/11/2021,148.96,209.79,174.21,214.58,205.38,302.76,56.1,114.53,170.19,57.44,416.7,366.48,219.76,120.6181099,49.55,163.02,169.8,56.17,250.58,179.58,87.84,329.37,166.33,142.64,160.11,454.11,212.46,52.95,47.32,149.79
02/11/2021,150.02,214.26,173.17,212.77,207.12,302.95,57.62,113.83,169.83,58.47,423.85,367.29,221.19,120.5225935,49.86,165.59,170.47,56.1,249.24,181.97,89.02,333.13,167.83,144.06,158.82,452.04,209.14,52.57,47.75,149.72
03/11/2021,151.49,218.13,172.61,213.38,203.55,302.89,57.65,113.01,170.08,59.05,417.9,368.97,222.8,121.4299993,50.39,165.06,170.53,56.29,250.4,182.23,88.68,334,172.5,145.05,160.25,457.33,208.1,52.94,49.23,150.18
04/11/2021,150.96,214.93,172.53,213.03,203.59,308.04,57.12,113.51,170.28,57.17,408.07,372.18,222.49,120.85,50.31,164.6,168.29,56.6,253.46,180.61,90.54,336.44,175.44,145.32,156.5,456.76,208.78,51.85,49.51,151.28
05/11/2021,151.28,213.77,176.69,224.46,205.88,307.25,57.07,114.74,175.63,58.31,407.08,368.4,226.06,123.61,50.92,163.43,168.05,56.84,254.71,181.8,81.61,336.06,177.51,146.04,159.6,455.81,216.67,52.24,50.2,150.23
08/11/2021,150.44,211.37,180.05,222.68,214.25,309.96,57,115.15,176.87,58.57,408.34,368.59,225.73,124.54,51.55,162.87,169.06,56.33,253.1,181.54,82.68,336.99,171.85,144.95,158.7,462.62,220.49,52.33,49.9,149.27
09/11/2021,150.81,211.71,179.86,220.79,209.81,309.71,57.44,116,175.11,58.79,405.35,370.65,227.75,120.85,51.2,162.51,167.78,56.49,252.65,181.33,82.72,335.95,173.82,145.39,157.4,464.35,213.39,52.24,49.1,149.79
10/11/2021,147.92,213.21,181.39,218.5,206.67,299.67,57.77,114.15,174.45,58.76,399.12,368.58,225.41,120.22,50.76,164.27,167.62,56.72,253.13,182.42,84.01,330.8,168.26,146.82,158.22,459.9,215.56,52.6,48.97,148.44
11/11/2021,147.87,211.56,181.3,219.38,208.53,302.98,56.76,114.16,162.11,59.68,402.34,367.63,221.01,120.27,50.53,163.06,167.61,56.74,250.16,180.21,84.02,332.43,166.97,146.4,157.83,457.39,210.42,52.45,49.94,148.5
12/11/2021,149.99,211.39,181.89,220.96,209.27,306.65,56.82,114.23,159.63,60.06,404.91,372.63,222.39,118.96,50.31,165.01,166.86,56.61,250.67,183.66,84,336.72,169.09,146.56,157.42,458.99,212.09,52.34,49.54,147.76
15/11/2021,150.00,207.4,183.13,233.09,207.71,305.49,57.27,116.82,158.43,59.92,404.81,371.08,222.47,118.87,50.32,163.52,166.56,56.62,252.94,183.31,83.69,336.07,168.85,147.4,158.06,450.8,212.3,52.4,49.22,146.91
16/11/2021,151.00,205.39,180.92,225.8,205.43,307.09,57,117.28,158.83,58.86,403.09,392.33,221.37,118.46,50.61,162.67,165.36,56.22,252.46,183.37,84.11,339.51,171.83,147.19,158.99,449.62,215.18,52.06,48.57,143.17
17/11/2021,153.49,205.82,179.61,226.62,202.98,308.02,56.76,115.42,157.33,58.34,391.55,394.85,220.49,118.06,50.23,163.28,164.47,55.91,252.69,183.34,82.6,339.12,171.74,147.1,156.42,448.95,205.06,51.73,47.81,141.94
18/11/2021,157.87,204.02,176.21,227.25,201.42,302.99,53.63,114.45,155.58,57.98,391.37,405.85,220.7,116.66,49.68,162.4,163.05,55.41,253.48,178.77,83.05,341.27,171.35,147.12,156.03,449.47,203.33,51.24,47.82,143.16
19/11/2021,160.55,206.08,173.54,214.13,200.44,301.17,53.25,111.91,154,57.34,387.39,408.69,218.49,116.05,49.52,162.89,160.92,55.13,251.95,179.23,80.7,343.11,174.88,146.82,152.53,440,200.86,50.86,46.98,142.39
22/11/2021,161.02,202.73,170.9,209.9,202.38,296.84,54.6,113.91,154.16,58.79,396.16,408.79,218.14,116.47,49.83,159.7,164.35,55.47,253.48,179.66,81.64,339.83,174.24,147.8,156.87,437.54,195.58,51.54,47.32,144.78
23/11/2021,161.41,204.53,170.85,209.13,205.33,291.42,55.3,116.3,151.03,59.18,406.34,408.37,216,116.79,49.1,160.69,168.28,55.88,255.65,179.46,82.8,337.68,172.15,149.44,160.26,447.13,198.49,51.75,47.39,145.81
24/11/2021,161.94,203.97,171.61,210.6,207.07,289.17,55.54,117.19,151.34,58.63,399.19,412.11,212.21,116.73,49.76,160.24,166.96,55.43,257.11,177.63,82.28,337.91,172.03,148.66,158.97,450.16,203.25,51.66,46.62,146.54
26/11/2021,156.81,201.09,156.82,199.21,198.73,284.21,54.67,114.51,148.11,57.6,389.39,402.7,208.21,115.81,48.78,159.2,161.93,53.73,250.01,175.52,79.16,329.68,168.02,147.47,153.66,439.91,197.65,51.8,45.9,144.9
29/11/2021,160.24,203.47,157.86,198.5,195.92,296.74,55.76,114.85,147.81,56.86,386.54,406.82,207.66,118.5,50,159.75,161.23,54.58,250.3,176.23,74.89,336.63,169.87,149.02,152.4,452,196.29,51.66,46.08,142.63
30/11/2021,165.30,198.88,152.3,197.85,193.35,284.96,54.84,112.87,144.9,54.93,380.99,400.61,202.24,117.1,49.2,155.93,158.83,52.45,244.6,170.04,74.91,330.59,169.24,144.58,146.95,444.22,193.77,50.27,44.8,140.63
01/12/2021,164.77,200.8,150.06,188.19,191.47,251.5,55.03,112.1,142.15,52.76,376.48,400.42,199.42,116.92,48.6,158.08,157.89,52.3,244.18,170.73,74.44,330.08,166.7,146.4,145.48,444.34,190.16,49.77,43.72,137.14
02/12/2021,163.76,201.17,156.77,202.38,196.79,261.2,56.15,115.14,147.2,53.18,387.54,407.77,204,116.9,49.5,157.09,161.21,53.07,248.8,170.26,73.89,329.49,170,147.26,150.16,446.02,198.29,50.73,44.62,135.47
03/12/2021,161.84,202.44,155.94,198.49,197.8,258.32,56.23,114.41,146.22,53.07,382.73,407.81,203.5,118.84,49.25,159.38,158.29,53.54,249.33,172.59,73.34,323.01,170.24,149.88,149.16,449.32,196.32,51.42,46.53,137.51
06/12/2021,165.32,208.79,160.68,205.88,201.28,258.75,56.96,116.2,150.37,53.88,389.3,415.7,206.25,119.91,50.99,162.94,160.16,54.91,255.79,177.2,73.42,326.19,168.91,152.15,151.82,460.11,202.68,51.07,48.3,139
07/12/2021,171.18,211.32,166.95,208.83,204.49,266.99,58.08,117.92,150.81,54.86,400.11,416.18,207.15,121.58,52.57,163.36,162.57,55.21,259.91,176.55,72.28,334.92,171.29,151.75,153.09,464.73,207.37,50.79,48.23,138.55
08/12/2021,175.08,213.53,168.93,211.03,204.19,266.31,57.02,118.45,153.34,54.91,397.32,411.25,204.65,123.02,51.75,164.34,160.71,55,259.58,176.04,73.21,334.97,170.25,152.43,153.68,468.86,208.99,50.49,48.5,137.15
09/12/2021,174.56,212.57,168.02,207.56,204.13,264.32,57.55,118.14,152.94,54.39,396.49,411.34,206,123.57,50.48,165.9,160.46,54.86,262.34,175.94,72.86,333.1,168.1,153.32,153.49,473.32,211.39,50.16,49.17,138.5
10/12/2021,179.45,210.89,167.03,205.06,203.46,266.03,59.25,118.34,152.71,54.68,391.06,415.4,209.81,124.09,50.59,165.49,159.82,56.28,264.97,177.1,72.62,342.54,169.06,155.46,154.25,478.23,213.4,50.19,49.5,141.03
13/12/2021,175.74,211.39,163.3,197.4,201.25,265.76,58.61,115.88,150.43,53.32,384.64,405.24,209.23,122.58,50,168.45,157.92,57.76,263.09,174.58,73.42,339.4,166.84,157.67,153.18,478.14,211.02,50.28,49.14,143.57
14/12/2021,174.33,213.74,162.85,195.5,201.64,255.59,57.77,116.22,149.1,53.88,388.82,402.2,206.68,123.76,49.7,170.29,159.13,57.8,262.52,174.72,73.72,328.34,165.4,158.25,156.73,479.46,209.98,50.65,49.32,144.94
15/12/2021,179.30,219.25,162.24,195.43,202.55,260.04,59.93,115.56,150.4,54.04,389.91,407.81,209.76,123.11,50.67,171.14,157.94,58.06,264.52,175.78,75.29,334.65,163.9,158.86,158.37,494.38,212.31,50.55,49.66,145.77
16/12/2021,172.26,222.58,163,190.79,206.17,253.12,60.31,116.64,148.75,54.6,397.37,399.53,209.61,125.93,50.83,173.01,160.41,58.65,265.55,178.31,75.91,324.9,162.72,161.11,162.02,492.86,214.37,52.75,49.26,143.34
17/12/2021,171.14,222.5,160.01,192.63,201.37,252.93,60.46,113.6,148.76,54.1,381.8,387.98,205.17,127.4,50.62,168.23,156.76,57.73,261.7,174.75,75.69,323.8,161.36,157.46,158.19,487.12,211.88,53.17,48.85,138.75
20/12/2021,169.75,219.99,155.89,188.48,195.46,247.21,60.36,113.65,146.47,53.51,371.61,389.4,199.85,127.06,49.6,167.75,153.94,57.54,261.73,172.64,76.41,319.91,156.98,157.86,153.53,483.73,208.74,53.09,48.83,139.2
21/12/2021,172.99,220.92,160.91,199.52,198.31,252.55,61.03,115.47,151.05,54.2,380.32,390.47,201.67,128.97,50.77,167.21,156.09,57.77,264.39,172.92,75.54,327.29,166.63,157.76,155.52,487.21,215.38,52.78,49.96,139.62
22/12/2021,175.64,221.53,162.47,201.69,202.15,252.8,61.53,116.13,151.88,54.23,382.33,395.64,201.84,129.75,50.97,167.93,156.7,58.18,264.94,172.64,76.16,333.2,165.44,159.32,154.69,494.13,217.96,52.77,50.41,139.8
23/12/2021,176.28,223.79,164.19,204.22,206.2,253.14,62.28,116.41,153.63,55.14,385.04,397.07,205.22,130.63,51.31,168.25,157.26,58.22,265.95,174.97,75.73,334.69,165.67,160.1,154.65,495.38,216.62,52.68,50.48,139.49
27/12/2021,180.33,225.17,164.39,203.17,206.38,258.3,63.42,118.79,152.8,55.87,388.04,404.09,206.43,131.62,51.94,169.67,158.16,58.65,268.24,176.7,76.57,342.45,167.58,161.97,156.04,499.5,217.63,52.68,50.73,140.76
28/12/2021,179.29,225.77,164.41,206.13,206.62,255.45,63.53,118.56,155.2,56.63,387.61,406.22,207.05,132.63,51.76,170.35,158.64,58.88,267.88,177.64,76.81,341.25,166.42,162.84,157.12,502.94,218.05,52.72,51.43,142.78
29/12/2021,179.38,227.6,163.83,203.66,207.33,254.54,63.96,117.95,154.87,57.06,386.2,410.84,207.53,133.35,51.83,171.55,158.56,58.95,268.49,178.41,76.95,341.95,168.78,164.19,157.5,505.58,218.17,52.36,52.25,142.71
30/12/2021,178.20,226.47,164.16,202.71,206.08,255.33,63.62,117.43,155.93,56.78,385.52,409.94,207.11,133.91,51.74,172.31,158.48,58.78,267.21,177.64,77.14,339.32,167.49,162.77,156.81,504.43,217.87,52.25,51.99,143.17
31/12/2021,177.57,224.97,163.6,201.32,206.74,254.13,63.37,117.35,154.89,56.72,382.55,415.01,208.51,133.66,51.5,171.07,158.35,59.21,268.07,177.63,76.64,336.32,166.67,163.58,156.43,502.14,216.71,51.96,52.16,144.69
03/01/2022,182.01,226.69,168.21,207.86,207,255.46,63.16,119.26,156.76,56.87,395.33,408.64,206.8,136.04,53.21,171.54,161.7,59.3,268.58,177.74,76.87,334.75,164.67,162.9,155.75,502.28,221.43,52.44,53.06,144.65
04/01/2022,179.70,227.84,173.61,213.63,218.08,248.23,61.25,121.43,155.73,58.41,407.48,412.84,209,138.02,53.14,171.08,167.83,60.29,268.51,180.23,77.01,329.01,166.39,163.47,159,490.9,222.46,53.47,53.48,142
05/01/2022,174.92,225.14,171.76,213.07,219.75,227.67,60.28,122.22,155.19,58.35,398.63,407.24,211.06,138.22,53.87,172.22,163.78,60.79,267.19,179.49,78.88,316.38,162.25,164.21,159.77,489.69,220,54.02,54,143.92
06/01/2022,172.00,225.17,172.9,211.34,221.99,229.15,60.92,123.26,156.9,58.24,396.93,405.76,210.82,135.34,54.01,171.63,165.52,60.47,269.69,178,78.83,313.88,161.04,162.83,162.33,469.65,219.75,53.76,52.44,143.52
07/01/2022,172.17,227.29,174.38,215.5,224.19,228.31,61.13,125.03,157.83,59.1,397.51,393.61,215.75,134.83,53.44,173.95,167.16,60.33,267.06,179.95,80.3,314.04,156.97,162.74,166.24,458.6,216.96,54.24,53.84,144.89
10/01/2022,172.19,230.37,173.74,209.31,221.64,229.63,61.82,125.11,156.6,58.4,399.17,387.46,213.46,135.03,55.21,173.09,167.32,60.43,264.41,177.41,82.37,314.27,150.44,160.52,164.06,465,211.97,53.87,53.73,144.61
11/01/2022,175.08,232.38,175.38,216.02,219.95,234.84,62.37,127.97,157.89,59.18,403.05,386.67,216.31,132.87,55.91,171.25,167.49,60.45,262.12,178.98,81.67,314.98,150.3,158.66,163.16,469,214.38,53.59,54.33,144.2
12/01/2022,175.53,231.76,174.47,217.45,222.4,237.83,62.12,127.33,157.8,59.26,390.31,389.4,218.25,133.59,55.74,169.79,168.44,60.54,260.92,179.42,81.2,318.27,152.21,159.01,162.97,473.72,215.71,53.45,53.91,143.44
13/01/2022,172.19,230.85,173.29,223.9,227,228.63,61.5,126.8,155.44,59.94,390.8,386.98,219.43,134.76,54.94,168.76,168.23,60.9,261.41,181.02,81.32,304.8,149.59,158.29,163.05,467.43,215,53.52,54.19,145.47
14/01/2022,173.07,235.36,168.4,225.96,228.94,231.23,61.36,128.96,151.94,60.74,380.94,372,217.65,134.21,55.7,167.84,157.89,61.39,257.71,178.74,81.38,310.2,148.18,159.81,163.21,468.69,214.67,53.28,54.3,145.06
18/01/2022,169.80,233.83,166.17,225.01,229.87,226.06,59.73,129.38,152.27,60.2,354.4,366.72,213.59,132.94,54.76,167.1,151.27,60.9,256.48,178.28,81.54,302.65,146.95,156.73,163.57,460.99,215.71,53.43,53.52,142.52
19/01/2022,166.23,231.3,161.39,217.08,221.66,226.27,58.9,128.91,150.11,59.84,347.32,359.69,210.73,131.58,53.62,166.58,148.93,61,255.22,178.48,81.29,303.33,145.11,162,160.07,462.52,214.68,53.5,53.53,143.94
20/01/2022,164.51,228.9,160.92,214.19,216.63,222.94,58.08,128.45,147.62,57.81,348.1,349.58,208.92,130.82,52.04,165.25,147.66,60.75,253.13,173.57,80.75,301.6,142.73,162,165.18,463,214.35,53.4,53.18,141.22
21/01/2022,162.41,227.72,158.74,205.44,214.09,218.63,56.68,126.91,137.38,56.72,343.91,349.1,205.1,129.35,52.04,164.87,145.08,60.45,254.59,172.65,79.98,296.03,142.95,162.62,162.61,461.17,205.93,53.16,52.5,140.19
24/01/2022,161.62,226.08,158.93,204.2,214.33,223.03,56.9,127.18,137.46,56.62,343.39,363.81,204.45,128.82,51.94,162.97,144.95,59.96,253.61,172.8,78.83,296.37,146,161.3,168.83,462.27,201.85,52.96,52.38,140.2
25/01/2022,159.78,225.04,173.11,204.1,214.31,215.39,56.11,132.59,136.51,57.18,341.55,358.98,202.3,136.1,51,167.63,146.53,59.82,250.68,173.75,79.46,288.49,145.48,159.54,168.6,456.84,202,52.9,50.99,137.15
26/01/2022,159.69,222.54,175.32,194.27,214.29,211,55.33,132.69,133.6,57.22,342.68,357.28,200.65,134.26,51.69,168.38,147.92,59.6,249.85,169.3,79.14,296.71,143.99,158.15,167.86,458.43,205.87,51.02,49.76,135.75
27/01/2022,159.22,224,171.9,189.75,212.17,212.74,54.62,135.37,135.42,60.18,341.03,356.43,200.65,132.52,48.05,170.59,145.31,59.65,248.74,170.16,80.58,299.84,144.64,159.13,165.66,461.6,206.15,51.19,50,135.84
28/01/2022,170.33,229.14,177.06,190.57,201.16,222.13,55.61,130.61,138.63,60.04,347.01,366.54,201.99,134.5,47.73,171.79,146.61,60.84,256.09,163.1,80.9,308.26,145.91,160.5,166.82,466.06,228,52.9,50.46,137.52
31/01/2022,174.78,227.14,179.82,200.24,201.56,232.63,55.67,131.33,142.97,59.73,354.68,366.98,204.48,133.57,48.82,172.29,148.6,61.01,259.45,166.02,81.48,310.98,148.07,160.45,166.18,472.57,226.17,53.23,49.76,139.81
01/02/2022,174.61,228.68,183.54,208.34,205.35,232.12,55.37,134.79,144.49,61.81,364.06,368.7,205.34,135.53,48.95,170.88,151.15,60.56,258.99,167.43,81.92,308.76,148.22,159.74,167.99,468.41,232.36,53.2,49.75,140.91
02/02/2022,175.84,228.93,184.16,207.52,204.94,225.01,56.17,135.41,142.62,61.66,363.06,373.73,207.55,137.25,49.51,172.77,149.94,61.18,262.28,166.66,82.01,313.46,148.71,162.6,172.72,479.78,235.42,53.8,50.41,140.85
03/02/2022,172.90,224.04,184.04,206.39,200.59,212.77,55.2,134.2,140.03,61.21,358.88,364.81,191.74,137.78,48.28,172.76,148.7,61.61,260.64,164.39,79.01,301.25,145.31,164.14,172.07,488.77,231.54,53.79,49.5,140.99
04/02/2022,172.39,222.11,185.85,206.45,198.41,219.23,55.15,135.88,142.02,60.6,367.6,359.67,191.5,137.15,48.01,171.63,152.56,60.96,260.06,160.73,78.56,305.94,145.39,161.53,171.9,483.17,228.39,53.31,48.6,139.33
07/02/2022,171.66,223.53,187.87,211.92,199.82,216.97,55.17,138.55,142.51,59.91,368.15,357.35,192.48,137.24,48.18,171.06,153.07,61.6,259.85,161.17,77.58,300.95,145.14,160.32,171.33,483.7,227.16,53,49.09,137.96
08/02/2022,174.83,241.01,194,213.27,201.5,217.43,55.34,136.44,142.48,61.09,370.1,361.44,194.56,137.02,48.81,171.51,155.95,62,260.08,162.41,76.91,304.56,143.53,159.96,172.5,493.41,227.94,52.82,49.79,137.99
09/02/2022,176.28,237.19,196.4,215.86,203.6,222.04,56.29,137.79,147.23,61.99,374.53,364.37,196.62,137.79,49.91,171.49,156.6,61.04,259.86,163.64,76.53,311.21,146.26,159.6,172.73,498.1,230.87,53.5,49.99,137.69
10/02/2022,172.12,228.82,195.51,218.75,203.07,217.67,54.87,136.04,152.16,60.95,370.57,355.09,191.75,133.52,48.86,169.42,155.95,61.38,256.87,159.74,76.56,302.38,144.82,157.17,172.43,486.72,225.59,53.04,49.22,136.08
11/02/2022,168.64,228.2,191.81,212.3,201.24,207.9,53.9,138.81,149.47,61.09,363.06,350.29,186.99,132.69,47.63,167.71,153.92,60.29,255.16,159.54,76.64,295.04,140.18,156.29,171.76,478.13,224.69,53.32,48.7,135.33
14/02/2022,168.88,224.27,192.35,210.04,199.89,206.4,53.18,136.67,150.85,60.83,360.24,351.56,186.69,130.15,47.58,165.6,152.49,60.68,253.39,158.01,76.47,295,141.59,156.74,170.77,474.4,225.34,53.27,47.36,133.95
15/02/2022,172.79,223.94,197.98,217.73,203.41,214.25,54.27,134.26,154.72,61.86,363.94,353.26,189.53,129.94,48.44,167.31,154.72,60.91,253.81,157.34,77.81,300.47,145.58,156.82,171.6,478.23,227.82,53.36,48.3,134.37
16/02/2022,172.55,222.66,198.38,218.93,203.64,211.74,54.25,134.3,156.35,62.08,360.05,350.09,189.06,129.18,48.23,167.21,155,60.9,253.09,155.63,77.22,299.5,146.49,158.01,172.27,480.05,228.82,53.4,47.88,133.53
17/02/2022,168.88,221.68,195.71,213.58,194.74,200.03,55.77,133.61,152.95,61.17,349.06,347.94,184.59,124.97,47.57,166.19,151.43,62.12,250.93,148.64,76.36,290.73,142.8,159.82,170.59,470.34,224.61,53.58,46.81,138.88
